NO,ADDR,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,SPEC21,CON21,SPEC22,CON22,SPEC23,CON23,SPEC24,CON24,SPEC25,CON25,SPEC26,CON26,SPEC27,CON27,SPEC28,CON28,SPEC29,CON29,SPEC30,CON30,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20,GOTO,REMARKS
245,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104132,PDMPART,101104132,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103664,PDMPART,101103664,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103665,PDMPART,101103665,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104133,PDMPART,101104133,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103666,PDMPART,101103666,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103667,PDMPART,101103667,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,EL_ETM,GT101A,EL_ACAPA,<=1600,EL_ASPD,<=150,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?LX?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G110A,PDMPART,10110299G1100,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,EL_ETM,GT101A,EL_ACAPA,<=1600,EL_ASPD,<=150,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?HS?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G120A,PDMPART,101104523,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,EL_ETM,GT101B,EL_ACAPA,<=1150,EL_ASPD,">150,<=180",EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?LX?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G130A,PDMPART,101104524,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,EL_ETM,GT101B,EL_ACAPA,<=1150,EL_ASPD,">150,<=180",EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?HS?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G140A,PDMPART,101104525,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,EL_ETM,GT101C,EL_ACAPA,<=1150,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?LX?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G150A,PDMPART,101104526,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,EL_ETM,GT101C,EL_ACAPA,<=1150,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?HS?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G160A,PDMPART,101104527,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,EL_ETM,GT101D,EL_ACAPA,<=1150,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?LX?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G170A,PDMPART,10110299G1700,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,EL_ETM,GT101D,EL_ACAPA,<=1150,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?HS?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G180A,PDMPART,101104529,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,EL_ETM,GT101E,EL_ACAPA,<=1150,EL_ASPD,120,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?LX?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G190A,PDMPART,101104530,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,EL_ETM,GT101E,EL_ACAPA,<=1150,EL_ASPD,120,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,EL_ATYP,?HS?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110299G200A,PDMPART,101104531,TM_MODEL,GT101,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,EL_ETM,GT160S,EL_ACAPA,,EL_ASPD,<=105,EL_ERPD,12,EL_ERPW,<=8,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110566G010A,PDMPART,101104197,TM_MODEL,GT160S,BRAKE_MODEL,EC-4032EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,EL_ETM,GT160S1,EL_ACAPA,,EL_ASPD,<=150,EL_ERPD,12,EL_ERPW,<=8,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110566G020A,PDMPART,10100928G0200,TM_MODEL,GT160S,BRAKE_MODEL,EC-4032EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,EL_ETM,GT160S2,EL_ACAPA,,EL_ASPD,180,EL_ERPD,12,EL_ERPW,,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110566G030A,PDMPART,101104199,TM_MODEL,GT160S,BRAKE_MODEL,EC-4032EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,EL_ETM,GT160S2,EL_ACAPA,,EL_ASPD,">=210,<=240",EL_ERPD,12,EL_ERPW,,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110566G040A,PDMPART,101104200,TM_MODEL,GT160S,BRAKE_MODEL,EC-4032EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103607,PDMPART,101103607,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103603,PDMPART,101103603,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103604,PDMPART,101103604,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103608,PDMPART,101103608,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G050A,PDMPART,101103619,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G010A,PDMPART,101103615,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G020A,PDMPART,101103616,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,EL_ETM,GT17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G060A,PDMPART,101103620,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103609,PDMPART,101103609,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103605,PDMPART,101103605,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103610,PDMPART,101103610,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103606,PDMPART,101103606,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G070A,PDMPART,101103621,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G030A,PDMPART,101103617,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G080A,PDMPART,101103622,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,EL_ETM,GT17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110296G040A,PDMPART,101103618,TM_MODEL,GT17,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103795,PDMPART,101103795,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103787,PDMPART,101103787,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103796,PDMPART,101103796,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103788,PDMPART,101103788,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103797,PDMPART,101103797,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103789,PDMPART,101103789,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103798,PDMPART,101103798,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103790,PDMPART,101103790,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110361G010A,PDMPART,101103775,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103769,PDMPART,101103769,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110361G020A,PDMPART,101103776,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103770,PDMPART,101103770,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110361G030A,PDMPART,101103777,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,EL_ETM,GT25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103771,PDMPART,101103771,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103799,PDMPART,101103799,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103791,PDMPART,101103791,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103800,PDMPART,101103800,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103792,PDMPART,101103792,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103801,PDMPART,101103801,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103793,PDMPART,101103793,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103802,PDMPART,101103802,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103794,PDMPART,101103794,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103778,PDMPART,101103778,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103772,PDMPART,101103772,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
